id,title,author,intro,tags,genre,series_count,view_count,recommend_count,link
6164,선독점 그라운드 위의 택배기사,임HG,"FC 바르셀로나 소속 천재 플레이어.

하지만 부담감과 두려움 때문에 재능을 꽃 피우지 못하고 몰락하고 만다.

그런 그에게 다시 찾아온 기회.

'두 번은 실패하지 않아.'",,"스포츠, 현대판타지",200 회,"2,189,200","48,262",https://novel.munpia.com/166281
6165,선독점 역대급 제작사의 탄생,유나파파,"사력을 다해 탈고한 시나리오를 앞에 두고 천년필름의 진종한 대표가 팔짱을 낀 채 눈싸움이라도 하는지 오랫동안 노려보고 있다. 준호의 입술이 바짝바짝 말라온다. 이번에도 받아들여지지 않으면 또다시 제작사 리스트에서 천년필름의 이름 위에 줄을 긋고 다른 곳을 찾아야 한다.

‘내 영혼을 이 시나리오에 갈아 넣었는데…….’

진 대표의 장고하는 모습을 보니 불안감이 점점 커져만 갔다.

“이 감독…….”

그의 시선이 준호를 향했다.

“예?”

“해봅시다.”

덤덤한 말이 준호에게 비현실적으로 들려왔다. 귓가가 멍멍했고, 슈퍼슬로우로 진 대표의 모습이 느리게 재생되는 듯 보였다.

‘나도 이제 영화감독이다!’",,현대판타지,190 회,"1,068,632","29,682",https://novel.munpia.com/172579
6166,선독점 기사가문 망나니는 10클래스,예로나,"'이 빌어먹을 육체는 마법 재능이 없냐?'

드래곤 로드, 엑시가.
기사가문의 도련님으로 환생했다.
그런데 태어나니 마법 재능은 없고 검술 재능만 있다.",,"판타지, 퓨전",197 회,"2,641,375","58,625",https://novel.munpia.com/162474
6167,선독점 금융왜란,이령,"회사 부도 후 희망도 없이 그냥 살아가던 전직 증권맨 박서원.
수면제를 털어넣고 세상과 하직하려 하지만…
어찌 된 일인지 상쾌하게 일어난 것도 모자라, 말하는 반딧불이 눈앞을 둥둥 떠다니는데.

[이왕 살아난 거, 재벌이 되어보면 어때요?]",,"현대판타지, 판타지",374 회,"595,680","11,380",https://novel.munpia.com/144567
6168,선독점 [개정판] 싸이어(Sire),초[류희윤],"이 작품은 오타 및 비문 등을 수정한 개정판입니다.
이용에 참고하시기 바랍니다. 감사합니다.

백성들의 야유 속에 무참하게 처형당한 망국의 국왕 유피리엘 폰 퀘스첼로.
죽음의 순간, 신비로운 현상을 경험하며 과거로 회귀한다.

순진했던 산골 소년 시절로 돌아온 그의 앞에는
일촉즉발, 백척간두의 위기에 처한 약소국 퀘스첼란 왕국,
왕국을 쥐락펴락했던 했던, 밝혀진 흑막 속의 매국노들.
그리고 나약하고 소극적이기만 했던 과거의 자기 자신이 있었다.

유피리엘 폰 퀘스첼로는 이제 그 모든 걸 바로잡고자 다짐하며, 문무를 겸비한 왕의 길로 당당하게 나아가기 시작한다.",,판타지,375 회,"305,011","11,080",https://novel.munpia.com/193511
6169,선독점 작곡천재 노래방송,문훈文勛,"30살이 된 꿈을 꾼 구원.
그가 눈을 뜨자 19살로 돌아와 있었다.

""이번에는 작곡가의 삶이 아니라 못다이룬 가수에 도전해보자.""

그렇게 그는 방송을 시작하게 되는데...","현대판타지,방송,연예계,예능,유튜브,음악,회귀,힐링,가수,작곡가",현대판타지,201 회,"1,161,887","28,160",https://novel.munpia.com/168180
6170,악당 같은 영웅,스스디,"라르나 제국의 황자 라르나 디온 라혼. 라르나의 피와 이카루스의 피 모두를 지니고 태어난 아이. 황실의 모욕이라는 칭호를 들으면서까지 버텼으나, 결국 회한만 남는 생만을 살아가며 목숨을 잃게 된다. 모든 것을 다시 포기했을 때 다시 시작된 삶. 우여 곡절 끝에 얻은 평화로운 삶에서 라혼은 다시 다짐한다. ""절대 영웅이 되지 않을 것이다.""",,판타지,215 회,"6,438",94,https://novel.munpia.com/192722
6171,선독점 먹이사슬 최상위의 포식자,우노.,먹어치우고 진화하라.,,"퓨전, 판타지",133 회,"1,944,981","58,303",https://novel.munpia.com/175689
6172,선독점 1983 전생 만화왕,장성필,"만화광인 이윤환.
느닷없이 1983년, 자신과 같은 이름, 같은 모습의 인간으로 빙의되어 버렸다.

“오래된 만화를 좋아하긴 해도, 1980년대로 보내버리면 나더러 어쩌라는 거야?”

80년대에서 만화덕후의 삶이 시작된다.",,현대판타지,425 회,"6,305,612","205,957",https://novel.munpia.com/133357
6173,선독점 레전드급 낙오자,홍성은,"인생의 낙오자 이진혁은 반전을 꿈꾼다.

“이 정도 빚 따위, 플레이어로 성공하고 나면 아무 것도 아니야.”

기다리고 기다리던 튜토리얼 세계로의 입장. 그런데...

“……뭐야, 여긴?”

전설이 되어버린 남자, 이진혁의 모험이 시작된다!",,"판타지, 퓨전",292 회,"3,267,014","83,524",https://novel.munpia.com/120782
6174,머릿속에 우주선이 착륙했다,씨씨라이더,"작곡과 기타를 취미로 하며 택배 기사로 일하는 정지오는 좋아하는 가수 크리슈나의 리허설 현장을 보러 갔다가 벼락을 맞는다. 벼락과 함께 지오의 머릿속에 미래에서 우주선을 타고 온 자신의 후손 윤대열이 들어온다.
라라 바이러스로 인류가 멸망해 가는 미래에서 온 윤대열은 뇌에 주입하여 천재적인 지능을 줄 수 있는 약물을 가지고 있었다. 윤대열은 정지오와 거래를 한다. 이 약으로 정지오를 음악천재로 만들어 4개월간 음악 활동에 열중하게 해 주면, 그 이후 과학천재가 되어 미래 바이러스의 백신을 만들기로.",,"판타지, 현대판타지",155 회,"12,186",43,https://novel.munpia.com/187113
6175,선독점 모든 것을 강화하는 헌터,날글,"내 강화는 상식을 벗어났다.
-‘강화’를 강화하시겠습니까?",,"퓨전, 현대판타지",173 회,"2,251,112","53,759",https://novel.munpia.com/169149
6176,선독점 탑신병자 프로게이머 되다.,러데,"AOS 게임 레전드 오브 히어로.
프로의 무대를 밟지 못하고 좌절한 유지혁에게 새로운 기회가 찾아왔다.
[나만의 비밀 상점에서 새로운 챔피언을 획득하세요.]

피지컬: 56 // 100
뇌지컬: 42 // 100
멘탈 : 54 // 100",,"게임, 스포츠",232 회,"3,534,053","72,108",https://novel.munpia.com/162642
6177,선독점 빙의한 악역이 너무 강함,미생A,"소설 속 등장인물이 되었다.

천재, 그것도 한국에서 열 손가락 안에 드는 검술 천재로.
문제는 검 같은 건 손도 댄적 없다는 건데...
어쩌지",,"퓨전, 판타지",181 회,"2,599,693","69,600",https://novel.munpia.com/160413
6178,선독점 천령검제(天靈劒帝),정상수,"신비무맥인 천령일맥의 계승자인 아버지,
천령공을 배웠지만 아직은 그 무공을 터득하지 못한 양정관.
그 사이 숙적인 혈령일맥의 무공마저 우연히 습득하여 두 무공을 동시에 터득하는데.
그로 인해 천령일맥의 후인으로 인정받지도 못한 상황에서 험난한 강호의 길을 걸어가는데...

무협전작 : 자연검로, 독문무공, 청천백일, 병검무림, 풍운검로, 폐기살수, 무인지로",,"무협, 퓨전",202 회,"722,544","22,245",https://novel.munpia.com/175123
6179,선독점 역적조련사 : 조선을 바꾸다,살틀글쟁이,"망국의 기운이 스며들기 시작한 조선.
엉겁결에 고종의 서장자 완화군으로 회귀한 현수가 조선 변혁의 칼을 뽑아 들었다.
그런데 왜 주변에 꼬이는 애들이 죄다 역적 친일파 놈들뿐이냐.
조선을 바꾸겠다고? 그럼 얘들부터 갈구고 두들겨 패서라도 조련시켜야겠네.",,"대체역사, 퓨전",279 회,"721,698","14,177",https://novel.munpia.com/159402
6180,선독점 흑천의 칼이 울어,겨루,"* 환생X 회귀X 순수무협이야기.
* 이 이야기는 시작이 아주 처절하고 암울합니다.

내가 귀신의 자식이라고?
아니, 나는 현산이다.
너희가 내게 가진 의문,
손에 쥔 이 칼로서 답을 주마.",,무협,171 회,"522,701","15,246",https://novel.munpia.com/169868
6181,선독점 주인공이 물량으로 승부함,치킨살해범,"""오지게 센 종족으로 태어나게 해주세요."" - 소원이 이루어져버렸다.",,"판타지, 퓨전",150 회,"1,285,165","33,771",https://novel.munpia.com/165943
6182,선독점 신의 조각을 품은 남자,pacar,"재벌의 사생아로 태어난 내게 어느날 갑자기 하늘에서 조각 하나가 떨어져서 내 심장에 박혔다.
그리고 달라진 나의 삶. 꿈을 통해 무공과 마법을 배우면서 세상을 배웠다.
이제 이전의 나는 없다. 내가 재벌이 되고 제왕이 되어서 세상에 우둑서고자 한다.

* 이 글은 현대 판타지를 기반으로 진행되는 소설이지만, 모든 것은 작가가 가상으로 만들어낸 창작물입니다. 특정인과 기업과는 전혀 관련이 없습니다.",,"현대판타지, 퓨전",209 회,"1,350,337","31,026",https://novel.munpia.com/169027
6183,선독점 무적합체 김봉팔,새벽코,"지구에 몬스터가 나타난지 5년.
과일 장수 김봉팔, 그의 용달차가 변신로봇이 되었다.

[헌터] [기갑] [변신] [합체]",,"현대판타지, 판타지",100 회,"133,397","3,226",https://novel.munpia.com/172632
6184,선독점 무적자(無敵者),미송검,"몰락한 명문 세가의 아들 현우는, 공교롭게도 명문 세가의 아들 지방관리에게 억울하게 돌아가신 아버지 복수를 하기 위해서 서안 현가를 재건하는데...",,"무협, 판타지",151 회,"357,939","7,603",https://novel.munpia.com/174884
6185,선독점 어쩌다 아이돌,심술쟁이,"어머니가 돌아가시던 그 날,
이상한 소리들이 들리기 시작했다.

[에휴… 주식 또 망했네. 내가 다시는 하나 봐라!]
[아! 지각이다 오늘도 늦으면 안 되는데…….]

타인의 마음을 읽는 능력이 생긴 한성
방황을 끝내고 아이돌로 데뷔하게 되는데…

[자꾸 내 마음속 읽으려 하는데 이제부터 하지 마.]

좌충우돌! 스펙타클!
한성의 탑 아이돌 성장 이야기!!",,현대판타지,230 회,"129,648","2,730",https://novel.munpia.com/165341
6186,선독점 나 홀로 전생자,SSDHDD,"퍽치기 당해서 뇌사에 빠진 조민호.
정신만 무림세계로 가게 되어 자신만의 독특한 무학을 창조한다.
수십년의 노력 끝에 절대자가 되었지만 다시 현생으로 돌아가면서
자신을 뇌사에 빠지게 한 배후자에게 복수만 하고 조용히 살기를 꿈꾼다.
하지만 그 배후자는 앨리엇이라는 것을 알아낸 후 그에게 더 깊게 얽힌 사건을 하나씩 파헤쳐간다.
그 와중 인연을 끊고 지낸 큰아버지 조수현 회장을 만나게 된다.
그를 만남과 동시에 퍽치기 배후에 대한 조사는 점점 꼬여가고, 그가 원했던 '조용히 살기'에 대한 꿈은 멀어져만 간다.
치료만 하면서 살고 싶었던 조민호. 그는 이 혼란 속에서 자신의 꿈을 이룰 수 있을까?",,퓨전,176 회,"1,829,320","39,846",https://novel.munpia.com/171085
6187,선독점 악마의 길을 간다,야생화,"악마는 사전적 의미로 사람에게 재앙을 내리거나 나쁜 길로 유혹하는 마귀입니다.
강제룡은 평범한 사람이었으나 부친의 일기를 읽고, 어떤 삶을 살았는지 알았다.
부친은 성실하고 열심히 일하는 사람이었으나 법과 제도는 탐욕스러운 자에게서 보호하지 못하였다.
탐욕스러운 자들은 저항한 자들이 굴복하였어도 끝까지 응징하려고 했고, 그가 죽었어도 후손도 응징하여 저항의 씨앗을 없애려고 했다.
강제룡은 아버지가 죽었어도 그들의 노리갯감이 되어 있는 자신을 발견한다.
부친이 신에게 구원을 요청했어도 받아들이지 않았기에 강제룡은 스스로 악마가 되어 그들의 손에서 벗어나려고 한다.
어쩌면 권력 있는 자들이 저항하는 자들을 악마로 누명 씌워서 처단하지 않았을까?",,"현대판타지, 무협",300 회,"427,434","8,512",https://novel.munpia.com/130730
6188,선독점 귀환자의 저세상 예능방송,라텔™,"평범한 방송은 가라.

남들과는 '조금' 다른 귀환자의 진지한 예능방송. (feat. 딸내미)",,"퓨전, 현대판타지",202 회,"1,868,875","44,389",https://novel.munpia.com/162155
6189,선독점 재벌가 망나니,한유림,"능력 없는 자가 분에 넘치는 자리를 손에 넣었을 때
그것은 곧 비극이 되고 만다.
비극의 한가운데 서 있던 노기석.
그의 두 번째 인생이 시작된다.","현대판타지,경영,재벌,빙의,투자,사업가,투자가,망나니","현대판타지, 퓨전",431 회,"14,333,757","309,045",https://novel.munpia.com/134919
6190,선독점 환생축구,현왕(玄王),"『코스모 시스템에 접속을 시도하셨습니다.』

“아놔! 이 중요한 때에 스팸질이야?! 이놈의 구식단말기를 바꾸던지 해야지!”

현재에 만족하며 살던 그에게 온 이상한 메시지.

『하부 시스템, 풋볼 매니저(Football Manager)를 실행합니다.』

""나 돌아갈래에에에!!!""

내세(來世)를 위해 포인트를 모으는 수현의 고군분투기.",,"스포츠, 판타지",263 회,"2,419,755","40,515",https://novel.munpia.com/150298
6191,암천해일,태훈,"천부적인 재능을 하늘에서 내려주었지만, 내공을 익힐 수 없는 몸.
그렇기에 몰락한 화산 제자 현우.
강제적인 하산이지만,
내공을 익힐 단초를 찾기 위해 강호에 첫 발을 내딛는데…….",,무협,265 회,"42,013",876,https://novel.munpia.com/193719
6192,지옥발 히트 메이커,창환,"실패, 라는 두 글자가 인생에 드리운 순간.
잘나가던 프로듀서 강진우는 자살했다.

자살이라는 극단적은 선택과 자신의 삶에 대한 벌이었을까?
그렇게 지옥에 떨어진 진우는, 우연찮게 염라를 만나고 그와의 술자리에서
환생할 수 있는 두 번째 기회를 얻었다.

더 이상, 후회하고 싶지 않다.
더 이상, 다른 이들을 희생하고 싶지 않다, 라고 다짐하면서.",,현대판타지,213 회,"8,680",24,https://novel.munpia.com/193703
